CLOCK,# SC,# SFO,ST_SIZE (KB),ST_COST ($),NET-IN (KB),NET-OUT (KB),NET-CLOUD (KB),NET-IN_COST ($),NET-OUT_COST ($),NET-CLOUD_COST ($),NET_COST ($)
20700,1,19,786432000,635855.0,734003200,0,891289600,14.0,0.0,8.5,22.5
20760,1,19,786432000,640355.0,734003200,0,891289600,14.0,0.0,8.5,22.5
20820,1,19,786432000,644855.0,734003200,0,891289600,14.0,0.0,8.5,22.5
20880,1,19,838860800,649445.0,734003200,0,996147200,14.0,0.0,9.5,23.5
20940,1,19,838860800,654245.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21000,1,19,838860800,659045.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21060,1,19,838860800,663845.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21120,1,19,838860800,668645.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21180,1,19,838860800,673445.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21240,1,19,838860800,678245.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21300,1,19,838860800,683045.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21360,1,19,838860800,687845.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21420,1,19,838860800,692645.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21480,1,19,838860800,697445.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21540,1,19,838860800,702245.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21600,1,19,838860800,707045.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21660,1,19,838860800,711845.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21720,1,19,838860800,716645.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21780,1,19,838860800,721445.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21840,1,19,838860800,726245.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21900,1,19,838860800,731045.0,734003200,0,996147200,14.0,0.0,9.5,23.5
21960,1,19,838860800,735845.0,734003200,0,996147200,14.0,0.0,9.5,23.5
22020,1,19,838860800,740645.0,734003200,0,996147200,14.0,0.0,9.5,23.5
22080,1,19,838860800,745445.0,734003200,0,996147200,14.0,0.0,9.5,23.5
22140,1,19,891289600,750390.0,734003200,0,1101004800,14.0,0.0,10.5,24.5
22200,1,19,891289600,755490.0,734003200,0,1101004800,14.0,0.0,10.5,24.5
22260,1,19,943718400,760865.0,734003200,0,1205862400,14.0,0.0,11.5,25.5
22320,1,19,943718400,766265.0,734003200,0,1205862400,14.0,0.0,11.5,25.5
22380,1,19,943718400,771665.0,734003200,0,1205862400,14.0,0.0,11.5,25.5
22440,1,19,996147200,777300.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22500,1,19,996147200,783000.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22560,1,19,996147200,788700.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22620,1,19,996147200,794400.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22680,1,19,996147200,800100.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22740,1,19,996147200,805800.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22800,1,19,996147200,811500.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22860,1,19,996147200,817200.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22920,1,19,996147200,822900.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
22980,1,19,996147200,828600.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23040,1,19,996147200,834300.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23100,1,19,996147200,840000.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23160,1,19,996147200,845700.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23220,1,20,996147200,851400.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23280,1,20,996147200,857100.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23340,1,20,996147200,862800.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23400,1,20,996147200,868500.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23460,1,21,996147200,874200.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23520,1,21,996147200,879900.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23580,1,21,996147200,885600.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23640,1,21,996147200,891300.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23700,1,21,996147200,897000.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23760,1,21,996147200,902700.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23820,1,21,996147200,908400.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23880,1,21,996147200,914100.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
23940,1,21,996147200,919800.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24000,1,21,996147200,925500.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24060,1,21,996147200,931200.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24120,1,21,996147200,936900.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24180,1,21,996147200,942600.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24240,1,21,996147200,948300.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24300,1,21,996147200,954000.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24360,1,21,996147200,959700.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24420,1,21,996147200,965400.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24480,1,21,996147200,971100.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24540,1,21,996147200,976800.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24600,1,21,996147200,982500.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24660,1,21,996147200,988200.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24720,1,21,996147200,993900.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24780,1,21,996147200,999600.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24840,1,21,996147200,1005300.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24900,1,21,996147200,1011000.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
24960,1,21,996147200,1016700.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25020,1,21,996147200,1022400.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25080,1,21,996147200,1028100.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25140,1,21,996147200,1033800.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25200,1,21,996147200,1039500.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25260,1,21,996147200,1045200.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25320,1,21,996147200,1050900.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25380,1,21,996147200,1056600.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25440,1,21,996147200,1062300.0,734003200,0,1310720000,14.0,0.0,12.5,26.5
25500,1,21,1048576000,1068130.0,734003200,0,1415577600,14.0,0.0,13.5,27.5
25560,1,21,1048576000,1074130.0,786432000,0,1415577600,15.0,0.0,13.5,28.5
25620,1,21,1048576000,1080130.0,786432000,0,1415577600,15.0,0.0,13.5,28.5
25680,1,22,1048576000,1086130.0,786432000,0,1415577600,15.0,0.0,13.5,28.5
25740,1,22,1101004800,1092190.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
25800,1,22,1101004800,1098490.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
25860,1,22,1101004800,1104790.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
25920,1,23,1101004800,1111090.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
25980,1,23,1101004800,1117390.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26040,1,23,1101004800,1123690.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26100,1,23,1101004800,1129990.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26160,1,23,1101004800,1136290.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26220,1,23,1101004800,1142590.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26280,1,23,1101004800,1148890.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26340,1,23,1101004800,1155190.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26400,1,23,1101004800,1161490.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26460,1,23,1101004800,1167790.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26520,1,23,1101004800,1174090.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26580,1,23,1101004800,1180390.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26640,1,23,1101004800,1186690.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26700,1,23,1101004800,1192990.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26760,1,23,1101004800,1199290.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26820,1,23,1101004800,1205590.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26880,1,23,1101004800,1211890.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
26940,1,23,1101004800,1218190.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27000,1,23,1101004800,1224490.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27060,1,23,1101004800,1230790.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27120,1,23,1101004800,1237090.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27180,1,23,1101004800,1243390.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27240,1,23,1101004800,1249690.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27300,1,23,1101004800,1255990.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27360,1,23,1101004800,1262290.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27420,1,23,1101004800,1268590.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27480,1,23,1101004800,1274890.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27540,1,23,1101004800,1281190.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27600,1,23,1101004800,1287490.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27660,1,23,1101004800,1293790.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27720,1,23,1101004800,1300090.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27780,1,23,1101004800,1306390.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27840,1,23,1101004800,1312690.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27900,1,23,1101004800,1318990.0,838860800,0,1468006400,16.0,0.0,14.0,30.0
27960,1,23,1153433600,1325315.0,891289600,0,1520435200,17.0,0.0,14.5,31.5
28020,1,23,1153433600,1331915.0,891289600,0,1520435200,17.0,0.0,14.5,31.5
28080,1,23,1153433600,1338515.0,891289600,0,1520435200,17.0,0.0,14.5,31.5
28140,1,23,1153433600,1345115.0,891289600,0,1520435200,17.0,0.0,14.5,31.5
28200,1,23,1205862400,1352000.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28260,1,23,1205862400,1358900.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28320,1,23,1205862400,1365800.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28380,1,23,1205862400,1372700.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28440,1,23,1205862400,1379600.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28500,1,23,1205862400,1386500.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28560,1,23,1205862400,1393400.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28620,1,23,1205862400,1400300.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28680,1,23,1205862400,1407200.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28740,1,23,1205862400,1414100.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28800,1,23,1205862400,1421000.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28860,1,23,1205862400,1427900.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28920,1,23,1205862400,1434800.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
28980,1,24,1205862400,1441700.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29040,1,25,1205862400,1448600.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29100,1,25,1205862400,1455500.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29160,1,25,1205862400,1462400.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29220,1,26,1205862400,1469300.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29280,1,26,1205862400,1476200.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29340,1,26,1205862400,1483100.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29400,1,26,1205862400,1490000.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29460,1,26,1205862400,1496900.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29520,1,26,1205862400,1503800.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29580,1,26,1205862400,1510700.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29640,1,26,1205862400,1517600.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29700,1,26,1205862400,1524500.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29760,1,26,1205862400,1531400.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29820,1,26,1205862400,1538300.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29880,1,26,1205862400,1545200.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
29940,1,26,1205862400,1552100.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30000,1,26,1205862400,1559000.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30060,1,26,1205862400,1565900.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30120,1,26,1205862400,1572800.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30180,1,26,1205862400,1579700.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30240,1,26,1205862400,1586600.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30300,1,26,1205862400,1593500.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30360,1,26,1205862400,1600400.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30420,1,26,1205862400,1607300.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30480,1,26,1205862400,1614200.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30540,1,26,1205862400,1621100.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30600,1,26,1205862400,1628000.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30660,1,26,1205862400,1634900.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30720,1,26,1205862400,1641800.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30780,1,26,1205862400,1648700.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30840,1,26,1205862400,1655600.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30900,1,26,1205862400,1662500.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
30960,1,26,1205862400,1669400.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
31020,1,26,1205862400,1676300.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
31080,1,26,1205862400,1683200.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
31140,1,26,1205862400,1690100.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
31200,1,26,1205862400,1697000.0,943718400,0,1572864000,18.0,0.0,15.0,33.0
31260,1,26,1258291200,1704080.0,996147200,0,1625292800,19.0,0.0,15.5,34.5
31320,1,26,1310720000,1711390.0,1048576000,0,1677721600,20.0,0.0,16.0,36.0
31380,1,26,1310720000,1718890.0,1048576000,0,1677721600,20.0,0.0,16.0,36.0
31440,1,27,1310720000,1726390.0,1048576000,0,1677721600,20.0,0.0,16.0,36.0
31500,1,27,1363148800,1734000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31560,1,27,1363148800,1741800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31620,1,28,1363148800,1749600.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31680,1,28,1363148800,1757400.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31740,1,28,1363148800,1765200.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31800,1,28,1363148800,1773000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31860,1,28,1363148800,1780800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31920,1,28,1363148800,1788600.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
31980,1,28,1363148800,1796400.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32040,1,28,1363148800,1804200.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32100,1,28,1363148800,1812000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32160,1,28,1363148800,1819800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32220,1,28,1363148800,1827600.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32280,1,28,1363148800,1835400.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32340,1,28,1363148800,1843200.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32400,1,28,1363148800,1851000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32460,1,28,1363148800,1858800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32520,1,28,1363148800,1866600.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32580,1,28,1363148800,1874400.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32640,1,28,1363148800,1882200.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32700,1,28,1363148800,1890000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32760,1,28,1363148800,1897800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32820,1,28,1363148800,1905600.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32880,1,28,1363148800,1913400.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
32940,1,28,1363148800,1921200.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33000,1,28,1363148800,1929000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33060,1,28,1363148800,1936800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33120,1,28,1363148800,1944600.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33180,1,28,1363148800,1952400.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33240,1,28,1363148800,1960200.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33300,1,28,1363148800,1968000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33360,1,28,1363148800,1975800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33420,1,28,1363148800,1983600.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33480,1,28,1363148800,1991400.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33540,1,28,1363148800,1999200.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33600,1,28,1363148800,2007000.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33660,1,28,1363148800,2014800.0,1101004800,0,1730150400,21.0,0.0,16.5,37.5
33720,1,28,1415577600,2022675.0,1153433600,0,1782579200,22.0,0.0,17.0,39.0
33780,1,28,1415577600,2030775.0,1153433600,0,1782579200,22.0,0.0,17.0,39.0
33840,1,28,1415577600,2038875.0,1153433600,0,1782579200,22.0,0.0,17.0,39.0
33900,1,28,1468006400,2047010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
33960,1,28,1468006400,2055410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34020,1,28,1468006400,2063810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34080,1,28,1468006400,2072210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34140,1,28,1468006400,2080610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34200,1,28,1468006400,2089010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34260,1,28,1468006400,2097410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34320,1,28,1468006400,2105810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34380,1,28,1468006400,2114210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34440,1,28,1468006400,2122610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34500,1,28,1468006400,2131010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34560,1,28,1468006400,2139410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34620,1,28,1468006400,2147810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34680,1,28,1468006400,2156210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34740,1,29,1468006400,2164610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34800,1,30,1468006400,2173010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34860,1,30,1468006400,2181410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34920,1,30,1468006400,2189810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
34980,1,31,1468006400,2198210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35040,1,31,1468006400,2206610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35100,1,31,1468006400,2215010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35160,1,31,1468006400,2223410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35220,1,31,1468006400,2231810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35280,1,31,1468006400,2240210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35340,1,31,1468006400,2248610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35400,1,31,1468006400,2257010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35460,1,31,1468006400,2265410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35520,1,31,1468006400,2273810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35580,1,31,1468006400,2282210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35640,1,31,1468006400,2290610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35700,1,31,1468006400,2299010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35760,1,31,1468006400,2307410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35820,1,31,1468006400,2315810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35880,1,31,1468006400,2324210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
35940,1,31,1468006400,2332610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36000,1,31,1468006400,2341010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36060,1,31,1468006400,2349410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36120,1,31,1468006400,2357810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36180,1,31,1468006400,2366210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36240,1,31,1468006400,2374610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36300,1,31,1468006400,2383010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36360,1,31,1468006400,2391410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36420,1,31,1468006400,2399810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36480,1,31,1468006400,2408210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36540,1,31,1468006400,2416610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36600,1,31,1468006400,2425010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36660,1,31,1468006400,2433410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36720,1,31,1468006400,2441810.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36780,1,31,1468006400,2450210.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36840,1,31,1468006400,2458610.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36900,1,31,1468006400,2467010.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
36960,1,31,1468006400,2475410.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
37020,1,31,1520435200,2484040.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
37080,1,31,1572864000,2492900.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
37140,1,31,1572864000,2501900.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
37200,1,32,1572864000,2510900.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
37260,1,32,1625292800,2520060.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37320,1,32,1625292800,2529360.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37380,1,33,1625292800,2538660.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37440,1,33,1625292800,2547960.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37500,1,33,1625292800,2557260.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37560,1,33,1625292800,2566560.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37620,1,33,1625292800,2575860.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37680,1,33,1625292800,2585160.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37740,1,33,1625292800,2594460.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37800,1,33,1625292800,2603760.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37860,1,33,1625292800,2613060.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37920,1,33,1625292800,2622360.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
37980,1,33,1625292800,2631660.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38040,1,33,1625292800,2640960.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38100,1,33,1625292800,2650260.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38160,1,33,1625292800,2659560.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38220,1,33,1625292800,2668860.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38280,1,33,1625292800,2678160.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38340,1,33,1625292800,2687460.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38400,1,33,1625292800,2696760.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38460,1,33,1625292800,2706060.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38520,1,33,1625292800,2715360.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38580,1,33,1625292800,2724660.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38640,1,33,1625292800,2733960.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38700,1,33,1625292800,2743260.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38760,1,33,1625292800,2752560.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38820,1,33,1625292800,2761860.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38880,1,33,1625292800,2771160.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
38940,1,33,1625292800,2780460.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39000,1,33,1625292800,2789760.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39060,1,33,1625292800,2799060.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39120,1,33,1625292800,2808360.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
39180,1,33,1625292800,2817660.0,1363148800,0,1992294400,26.0,0.0,19.0,45.0
