CLOCK,# SC,# SFO,ST_SIZE (KB),ST_COST ($),NET-IN (KB),NET-OUT (KB),NET-CLOUD (KB),NET-IN_COST ($),NET-OUT_COST ($),NET-CLOUD_COST ($),NET_COST ($)
99780,1,29,1415577600,6160180.0,1153433600,0,1782579200,22.0,0.0,17.0,39.0
99840,1,29,1415577600,6168280.0,1153433600,0,1782579200,22.0,0.0,17.0,39.0
99900,1,29,1468006400,6176380.0,1153433600,0,1782579200,22.0,0.0,17.0,39.0
99960,1,29,1468006400,6184780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100020,1,29,1468006400,6193180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100080,1,29,1468006400,6201580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100140,1,29,1468006400,6209980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100200,1,29,1468006400,6218380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100260,1,29,1468006400,6226780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100320,1,29,1468006400,6235180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100380,1,29,1468006400,6243580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100440,1,29,1468006400,6251980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100500,1,29,1468006400,6260380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100560,1,29,1468006400,6268780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100620,1,29,1468006400,6277180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100680,1,29,1468006400,6285580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100740,1,29,1468006400,6293980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100800,1,29,1468006400,6302380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100860,1,29,1468006400,6310780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100920,1,29,1468006400,6319180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
100980,1,29,1468006400,6327580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101040,1,29,1468006400,6335980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101100,1,29,1468006400,6344380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101160,1,29,1468006400,6352780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101220,1,29,1468006400,6361180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101280,1,29,1468006400,6369580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101340,1,29,1468006400,6377980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101400,1,29,1468006400,6386380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101460,1,29,1468006400,6394780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101520,1,29,1468006400,6403180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101580,1,29,1468006400,6411580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101640,1,29,1468006400,6419980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101700,1,29,1468006400,6428380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101760,1,29,1468006400,6436780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101820,1,29,1468006400,6445180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101880,1,29,1468006400,6453580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
101940,1,29,1468006400,6461980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102000,1,29,1468006400,6470380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102060,1,29,1468006400,6478780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102120,1,29,1468006400,6487180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102180,1,29,1468006400,6495580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102240,1,29,1468006400,6503980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102300,1,29,1468006400,6512380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102360,1,29,1468006400,6520780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102420,1,29,1468006400,6529180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102480,1,29,1468006400,6537580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102540,1,29,1468006400,6545980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102600,1,29,1468006400,6554380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102660,1,29,1468006400,6562780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102720,1,29,1468006400,6571180.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102780,1,29,1468006400,6579580.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102840,1,29,1468006400,6587980.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102900,1,29,1468006400,6596380.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
102960,1,29,1468006400,6604780.0,1205862400,0,1835008000,23.0,0.0,17.5,40.5
103020,1,29,1520435200,6613430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103080,1,29,1520435200,6622130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103140,1,29,1520435200,6630830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103200,1,29,1520435200,6639530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103260,1,30,1520435200,6648230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103320,1,30,1520435200,6656930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103380,1,30,1520435200,6665630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103440,1,30,1520435200,6674330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103500,1,30,1520435200,6683030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103560,1,30,1520435200,6691730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103620,1,30,1520435200,6700430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103680,1,30,1520435200,6709130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103740,1,30,1520435200,6717830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103800,1,30,1520435200,6726530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103860,1,30,1520435200,6735230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103920,1,30,1520435200,6743930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
103980,1,30,1520435200,6752630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104040,1,30,1520435200,6761330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104100,1,30,1520435200,6770030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104160,1,30,1520435200,6778730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104220,1,30,1520435200,6787430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104280,1,30,1520435200,6796130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104340,1,30,1520435200,6804830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104400,1,30,1520435200,6813530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104460,1,30,1520435200,6822230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104520,1,30,1520435200,6830930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104580,1,30,1520435200,6839630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104640,1,30,1520435200,6848330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104700,1,30,1520435200,6857030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104760,1,30,1520435200,6865730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104820,1,30,1520435200,6874430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104880,1,30,1520435200,6883130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
104940,1,30,1520435200,6891830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105000,1,30,1520435200,6900530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105060,1,30,1520435200,6909230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105120,1,30,1520435200,6917930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105180,1,30,1520435200,6926630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105240,1,30,1520435200,6935330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105300,1,30,1520435200,6944030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105360,1,30,1520435200,6952730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105420,1,30,1520435200,6961430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105480,1,30,1520435200,6970130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105540,1,30,1520435200,6978830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105600,1,30,1520435200,6987530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105660,1,30,1520435200,6996230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105720,1,30,1520435200,7004930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105780,1,30,1520435200,7013630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105840,1,30,1520435200,7022330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105900,1,30,1520435200,7031030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
105960,1,30,1520435200,7039730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106020,1,30,1520435200,7048430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106080,1,30,1520435200,7057130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106140,1,30,1520435200,7065830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106200,1,30,1520435200,7074530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106260,1,30,1520435200,7083230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106320,1,30,1520435200,7091930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106380,1,30,1520435200,7100630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106440,1,30,1520435200,7109330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106500,1,30,1520435200,7118030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106560,1,30,1520435200,7126730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106620,1,30,1520435200,7135430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106680,1,30,1520435200,7144130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106740,1,30,1520435200,7152830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106800,1,30,1520435200,7161530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106860,1,30,1520435200,7170230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106920,1,30,1520435200,7178930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
106980,1,30,1520435200,7187630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107040,1,30,1520435200,7196330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107100,1,30,1520435200,7205030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107160,1,30,1520435200,7213730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107220,1,30,1520435200,7222430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107280,1,30,1520435200,7231130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107340,1,30,1520435200,7239830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107400,1,30,1520435200,7248530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107460,1,30,1520435200,7257230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107520,1,30,1520435200,7265930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107580,1,30,1520435200,7274630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107640,1,30,1520435200,7283330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107700,1,30,1520435200,7292030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107760,1,30,1520435200,7300730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107820,1,30,1520435200,7309430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107880,1,30,1520435200,7318130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
107940,1,30,1520435200,7326830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108000,1,30,1520435200,7335530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108060,1,30,1520435200,7344230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108120,1,30,1520435200,7352930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108180,1,30,1520435200,7361630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108240,1,30,1520435200,7370330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108300,1,30,1520435200,7379030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108360,1,30,1520435200,7387730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108420,1,30,1520435200,7396430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108480,1,30,1520435200,7405130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108540,1,30,1520435200,7413830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108600,1,30,1520435200,7422530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108660,1,30,1520435200,7431230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108720,1,30,1520435200,7439930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108780,1,30,1520435200,7448630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108840,1,30,1520435200,7457330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108900,1,30,1520435200,7466030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
108960,1,30,1520435200,7474730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109020,1,30,1520435200,7483430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109080,1,30,1520435200,7492130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109140,1,30,1520435200,7500830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109200,1,30,1520435200,7509530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109260,1,30,1520435200,7518230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109320,1,30,1520435200,7526930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109380,1,30,1520435200,7535630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109440,1,30,1520435200,7544330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109500,1,30,1520435200,7553030.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109560,1,30,1520435200,7561730.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109620,1,30,1520435200,7570430.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109680,1,30,1520435200,7579130.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109740,1,30,1520435200,7587830.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109800,1,30,1520435200,7596530.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109860,1,31,1520435200,7605230.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109920,1,32,1520435200,7613930.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
109980,1,32,1520435200,7622630.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
110040,1,33,1520435200,7631330.0,1258291200,0,1887436800,24.0,0.0,18.0,42.0
110100,1,33,1572864000,7640220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110160,1,33,1572864000,7649220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110220,1,34,1572864000,7658220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110280,1,34,1572864000,7667220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110340,1,34,1572864000,7676220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110400,1,34,1572864000,7685220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110460,1,34,1572864000,7694220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110520,1,34,1572864000,7703220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110580,1,34,1572864000,7712220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110640,1,34,1572864000,7721220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110700,1,34,1572864000,7730220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110760,1,34,1572864000,7739220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110820,1,34,1572864000,7748220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110880,1,34,1572864000,7757220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
110940,1,34,1572864000,7766220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111000,1,34,1572864000,7775220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111060,1,34,1572864000,7784220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111120,1,34,1572864000,7793220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111180,1,34,1572864000,7802220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111240,1,34,1572864000,7811220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111300,1,34,1572864000,7820220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111360,1,34,1572864000,7829220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111420,1,34,1572864000,7838220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111480,1,34,1572864000,7847220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111540,1,34,1572864000,7856220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111600,1,34,1572864000,7865220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111660,1,34,1572864000,7874220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111720,1,34,1572864000,7883220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111780,1,34,1572864000,7892220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111840,1,34,1572864000,7901220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111900,1,34,1572864000,7910220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
111960,1,34,1572864000,7919220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112020,1,34,1572864000,7928220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112080,1,34,1572864000,7937220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112140,1,34,1572864000,7946220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112200,1,34,1572864000,7955220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112260,1,34,1572864000,7964220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112320,1,34,1572864000,7973220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112380,1,34,1572864000,7982220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112440,1,34,1572864000,7991220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112500,1,34,1572864000,8000220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112560,1,34,1572864000,8009220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112620,1,34,1572864000,8018220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112680,1,34,1572864000,8027220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112740,1,34,1572864000,8036220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112800,1,34,1572864000,8045220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112860,1,34,1572864000,8054220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112920,1,34,1572864000,8063220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
112980,1,34,1572864000,8072220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113040,1,34,1572864000,8081220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113100,1,34,1572864000,8090220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113160,1,34,1572864000,8099220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113220,1,34,1572864000,8108220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113280,1,34,1572864000,8117220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113340,1,34,1572864000,8126220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113400,1,34,1572864000,8135220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113460,1,34,1572864000,8144220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113520,1,34,1572864000,8153220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113580,1,34,1572864000,8162220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113640,1,34,1572864000,8171220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113700,1,34,1572864000,8180220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113760,1,34,1572864000,8189220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113820,1,34,1572864000,8198220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113880,1,34,1572864000,8207220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
113940,1,34,1572864000,8216220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114000,1,34,1572864000,8225220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114060,1,34,1572864000,8234220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114120,1,34,1572864000,8243220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114180,1,34,1572864000,8252220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114240,1,34,1572864000,8261220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114300,1,34,1572864000,8270220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114360,1,34,1572864000,8279220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114420,1,34,1572864000,8288220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114480,1,34,1572864000,8297220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114540,1,34,1572864000,8306220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114600,1,34,1572864000,8315220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114660,1,34,1572864000,8324220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114720,1,34,1572864000,8333220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114780,1,34,1572864000,8342220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114840,1,34,1572864000,8351220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114900,1,34,1572864000,8360220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
114960,1,34,1572864000,8369220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115020,1,34,1572864000,8378220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115080,1,34,1572864000,8387220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115140,1,34,1572864000,8396220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115200,1,34,1572864000,8405220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115260,1,34,1572864000,8414220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115320,1,34,1572864000,8423220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115380,1,34,1572864000,8432220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115440,1,34,1572864000,8441220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115500,1,34,1572864000,8450220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115560,1,34,1572864000,8459220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115620,1,34,1572864000,8468220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115680,1,34,1572864000,8477220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115740,1,34,1572864000,8486220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115800,1,34,1572864000,8495220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115860,1,34,1572864000,8504220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115920,1,34,1572864000,8513220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
115980,1,34,1572864000,8522220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116040,1,34,1572864000,8531220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116100,1,34,1572864000,8540220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116160,1,34,1572864000,8549220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116220,1,34,1572864000,8558220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116280,1,34,1572864000,8567220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116340,1,34,1572864000,8576220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116400,1,34,1572864000,8585220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116460,1,34,1572864000,8594220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116520,1,34,1572864000,8603220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116580,1,34,1572864000,8612220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116640,1,34,1572864000,8621220.0,1310720000,0,1939865600,25.0,0.0,18.5,43.5
116700,1,34,1625292800,8630300.0,1310720000,0,2044723200,25.0,0.0,19.5,44.5
116760,1,34,1677721600,8639775.0,1363148800,0,2097152000,26.0,0.0,20.0,46.0
116820,1,34,1730150400,8649400.0,1415577600,0,2149580800,27.0,0.0,20.5,47.5
116880,1,34,1730150400,8659300.0,1415577600,0,2149580800,27.0,0.0,20.5,47.5
116940,1,34,1730150400,8669200.0,1415577600,0,2149580800,27.0,0.0,20.5,47.5
117000,1,35,1730150400,8679100.0,1415577600,0,2149580800,27.0,0.0,20.5,47.5
117060,1,35,1782579200,8689165.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117120,1,35,1782579200,8699365.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117180,1,35,1782579200,8709565.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117240,1,35,1782579200,8719765.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117300,1,35,1782579200,8729965.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117360,1,35,1782579200,8740165.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117420,1,35,1782579200,8750365.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117480,1,35,1782579200,8760565.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117540,1,35,1782579200,8770765.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117600,1,35,1782579200,8780965.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117660,1,35,1782579200,8791165.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117720,1,35,1782579200,8801365.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
117780,1,35,1782579200,8811565.0,1468006400,0,2202009600,28.0,0.0,21.0,49.0
